OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	1-200-3	1-200-8	1-300-0.22	1-60-3	10-20-0.22	10-20-3
67c219dd54817c53f58880534a725dee	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter	Marinobacter bacterium	239	180	17	0	14	0
6830965255b7e74012dbd98a35f0fff2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Ambiguous_taxa	0	0	16	0	0	0
68f2b93c2016ac3ee3f7f71d08d1664a	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	34	0	0	0
69244e91435d46ed99325f3efc46f652	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	Litoricola bacterium	0	0	0	0	27	0
69337c9dc6fdd82c940ada72a0282177	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	6	0	0	0
694a42c9fe03eae6f8a3919cf7588d81	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	0	24	0
69eba855e45cc168dfbaf5319c8131f2	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter terrenus	49	42	0	0	0	0
6a4ef2696ec550b3c80eb625de83e767	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	47	0	0	0
6bada9b93743446a47e94a75b699b154	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	8	0	0
6c27cb563b6844068938f376253320ea	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	PB19 bacterium	PB19 bacterium	PB19 bacterium	0	0	0	19	0	0
6c96a1695f90c8c98ef17b98af81c5b3	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas bacterium	0	0	27	28	0	0
6cd32ec9dfc5a1dd09a9cba679898bed	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Ambiguous_taxa	0	0	0	0	2	0
6d1a5858beda1b50d7b20714bd39fd56	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium	0	0	0	18	0	0
6d4e5d09bb5160628961a40061bb9b89	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	SAR202 clade bacterium	SAR202 clade bacterium	SAR202 clade bacterium	0	0	12	0	0	0
6e0abb8f40bb59ddb54555f67b6aadb4	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	marine metagenome	0	0	0	12	0	0
6e5deab2d25a3e7b7e8850bd63f48624	Bacteria	Chloroflexi	TK10	marine metagenome	marine metagenome	marine metagenome	marine metagenome	0	7	0	0	0	0
6e69cd1319c5d17b8dd8deb02ebe2a6f	Bacteria	Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	0	0	35	0	0	0
6eaf268ee56ce3a93ac843f9637c8e40	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	SAR202 clade bacterium	SAR202 clade bacterium	SAR202 clade bacterium	0	0	42	0	0	0
6ee4bbcfc905ef646c20b2a304a73ed5	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	SAR202 clade bacterium	SAR202 clade bacterium	SAR202 clade bacterium	7	0	0	0	0	0
6fc349c12af9a0b375a698280627ffbe	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	0	54	0
703542ea7ef3cc5cdc51f5366db3db19	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	uncultured bacterium	0	4	0	0	0	0
7165d074eb88b262a4d44633764c0ee5	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	uncultured marine bacterium	uncultured marine bacterium	0	12	0	0	0	0
7182ae14e40b3851ef2fc36882053550	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	OCS116 clade	OCS116 clade bacterium	OCS116 clade bacterium	0	0	0	0	45	0
71f3d3a20bb3b57532615d15c7ea0f50	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4 marine group	NS4 marine group bacterium	0	0	0	0	95	0
730d3fd99af84364b9f9bf67c49ba606	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	23	0	0
73748067baf6a8d8dfd693497d93c01f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	uncultured bacterium	0	0	0	34	0	0
73914fa6184771d114bb4bd0716ff070	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	SAR202 clade bacterium	SAR202 clade bacterium	SAR202 clade bacterium	0	0	5	0	0	0
73bb0e2c76d16ba150d1100779c644a7	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium	0	4	0	0	0	0
74cb33441b9da10b918b602ea183df0c	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium	0	0	0	6	0	0
74eae06bb7a2c84c027d362d9e9d282a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	uncultured marine bacterium	uncultured marine bacterium	22	0	0	0	0	0
7507dee23bb87e4ba5a157fa42902974	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina	uncultured bacterium	0	0	35	0	0	0
7573e228456a887581476598ee62abbd	Bacteria	Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	0	0	0	25	0	0
75806b3b6f7236b36a35cd1d98b83f8c	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas	Ambiguous_taxa	0	0	0	10	0	0
758e76f1a9016a2c001a3907ef9b8ff5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	uncultured bacterium	0	0	0	40	0	0
758f1de1502c6b44d9f94be04ff91d2c	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Parahaliea	Ambiguous_taxa	0	0	0	45	0	0
758f27676a0834cb67e24816bc20571f	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	15	0	0
75aa322ae960f3da266d0cec494d402a	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Ambiguous_taxa	Ambiguous_taxa	0	0	0	52	104	0
7602a37c8962cabd9a9cabeaec904ce3	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	uncultured	uncultured bacterium	2	0	0	0	0	0
7648e30a38c6c1acce39b36a12278d24	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	SAR202 clade bacterium	SAR202 clade bacterium	SAR202 clade bacterium	0	0	10	0	0	0
768a9c0b9fa477d456d457d42d1128bd	Bacteria	Proteobacteria	Gammaproteobacteria	Milano-WF1B-44	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	5	0	0	0	0
76ae1cf252c043e4e446310b2287b209	Bacteria	Acidobacteria	Blastocatellia (Subgroup 4)	Blastocatellales	Blastocatellaceae	Blastocatella	Blastocatella bacterium	42	46	0	11	0	0
76dfe03cf1770d4ae5c703515096f2e9	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05 cluster	SUP05 cluster bacterium	0	0	70	0	0	0
7719788844357e409d86c14254be6f09	Bacteria	Chloroflexi	JG30-KF-CM66	marine metagenome	marine metagenome	marine metagenome	marine metagenome	0	0	8	0	0	0
7783b2a7d7f86bbe4da5e31b570b6f5d	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	Spirosoma sp. 209	0	14	11	0	0	0
7795caee49d61143988f16b1884c0e24	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiaceae	uncultured	metagenome	0	0	0	47	0	0
77ad962abeadf0133594754f4c7ce61a	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas bacterium	0	0	0	0	43	0
77d24901cbeffd3474c4fe3bb52d7d7d	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4 marine group	NS4 marine group bacterium	0	0	0	0	11	0
780206e1b35b4d35ce6e0250a0d3a73f	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	uncultured marine bacterium	uncultured marine bacterium	20	0	0	0	0	0
7a1011dfbc8b253cb0032a00e74454e9	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Ambiguous_taxa	0	0	0	274	0	0
7a1744364c77357118f18f188410a6a0	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	10	0	0	0	0	0
7b731c782416a790f6d0b1b86d46aa5f	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	8	0	0
7ccdb9acdd6f51066fd2b35118a0b8db	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium bacterium	0	0	16	0	0	0
7ce3c32a755a6b4757714accc21540a3	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	uncultured deep-sea bacterium	0	44	0	0	0	0
7d252938dc9274396c45a06fbe7121a4	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	OCS116 clade	OCS116 clade bacterium	OCS116 clade bacterium	0	0	0	0	52	0
7d75ffb9d0fc0058c4de4a0d309cffda	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	13	0	0	0	0
7dc08afa996e4913a41f06ab8303cb52	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	Ambiguous_taxa	0	0	0	19	0	0
7e24684ab6363006936dd91bd2e20102	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	13	0	0
7e3c204e94d900ebcd177ddedcffaa7d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae bacterium	Sphingomonadaceae bacterium	0	37	0	0	0	0
7e827fb5b75b230c4e2a620de3977cd7	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	SAR86 clade bacterium	SAR86 clade bacterium	SAR86 clade bacterium	0	0	29	0	0	0
7ecbc6327d1ac20634d87b3b58290c3d	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured bacterium	0	0	0	5	0	0
7f0f996f4c72a45c542d3df0874ad705	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium	6	0	15	0	0	0
7f4668513256c90ba1c89870f67876f5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	uncultured bacterium	uncultured bacterium	0	0	7	0	0	0
7f487102ee30b2894285d5acd8da0ed9	Bacteria	PAUC34f	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	7	0	0	0	0
7f61b6c865132a5868ec4062df4c93bc	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	uncultured SAR202 cluster bacterium	uncultured SAR202 cluster bacterium	uncultured SAR202 cluster bacterium	14	0	0	0	0	0
7f6c326f7f5f2fc2644810a602812035	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium	0	0	0	6	0	0
7fb4b7a28f4bb70e84a1e5094e5c9ca4	Bacteria	Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	0	0	0	35	0	0
8007c707a1b98cd80542b93ca122db22	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	0	52	0
803b35aa3b8518ba4dc016d829f5bbb1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium	0	4	0	0	0	0
806dfc7efa0b331a0f78ff1e7c3d916d	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	0	1	0
816e245ca59f836cba504377a90b8e0d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae bacterium	Rhodobacteraceae bacterium	0	0	0	59	0	0
817a7bb93b59d96e999a5559f923f307	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	uncultured prokaryote	uncultured prokaryote	uncultured prokaryote	0	6	0	0	0	0
81f3198e2f4a995d6063df73d1207066	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	uncultured bacterium	0	0	0	20	0	0
81f53d092132d8f2faeaf7f8fe6d2400	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	uncultured bacterium	0	14	0	0	0	0
82039f64e271af4e1f14a9a18013406e	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	uncultured	Ambiguous_taxa	0	0	9	0	0	0
82070e20272a7b5a203c5b448e7dae76	Bacteria	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	0	0	0	5	0	0
82971a0788af55d6bd3d3540dd1fabd0	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	0	0	0	7	0	0
829d2ec2f65827f68770b6b305d0af2c	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured bacterium	0	0	0	6	0	0
82e9df5a158490c23a3485361f500a7c	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02 marine group	Ambiguous_taxa	0	11	0	0	0	0
8341f0047610a4d516294e57ff563292	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92 clade	uncultured marine bacterium	0	0	0	55	0	0
838578e62435ad0daca804b83cc5037f	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	Sva0996 marine group bacterium	0	0	32	0	0	0
83bcf01ec1405e69d6d326469735e7b2	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium	0	0	0	8	0	0
84116e0fbfc1cc20a9945f057e7e2e0b	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	0	73	0
84bebb8ac46504f55e1b5f252a5598e1	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	71	0	0	0
84c1fe7acde454ec4a993d5786c299b8	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Prochlorococcus MIT9313 bacterium	0	0	0	22	0	0
84dd7bcb561653f26a52fff1e3ee9a02	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NS5 marine group bacterium	0	0	0	25	0	0
857e5b3aad430604e8e1f4e247b1668e	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007 bacterium	DEV007 bacterium	4	0	0	0	0	0
85dcf551413ccad2d224d40fbedd8a38	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus bacterium	23	0	0	0	0	0
86334c5c7b097c59c09cd89805129c2c	Bacteria	Planctomycetes	OM190	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	17	0	0	0	0	0
86cd70d2450e3f44f4a7c543f53008ee	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Prochlorococcus MIT9313 bacterium	0	30	0	2209	0	0
874f68e0f8ca56c99e556c882f7c8831	Bacteria	Planctomycetes	OM190	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	13	0	0	0	0
88187648b1ac6560a9ea9c80659fc883	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	unidentified marine bacterioplankton	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	16	0	0
882e0de9056d8d06c0973aa7b116e09e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Methylobacterium radiotolerans	72	74	65	13	0	0
8852e538212c224726292171f3bd4859	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	marine metagenome	marine metagenome	0	0	0	141	128	0
888f2b762f1ecc860945aa56c9ef9d1a	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	5	0	0	0	0	0
88a94330d18976b023935720b0b82020	Bacteria	Proteobacteria	Gammaproteobacteria	OM182 clade	uncultured gamma proteobacterium	uncultured gamma proteobacterium	uncultured gamma proteobacterium	0	3	0	0	0	0
88fbdc2700d41cb1a981a78cae02d378	Bacteria	Gemmatimonadetes	BD2-11 terrestrial group	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	5	0	95	0	0	0
891a94802c16b5af10ca85253da037c7	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	uncultured	Ambiguous_taxa	0	0	0	0	111	0
8942852492778ce00978e5fd9225b7cf	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	bacteriap25	bacteriap25 bacterium	bacteriap25 bacterium	4	0	0	0	0	0
8a4dd24f793ef5640fe3d3c527f8f08e	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	26	26	0	0	0	0
8a79658cc3d0b1da5dc3381db590e744	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	0	49	0
8b5dd9350e443d05ae8a82e6c6e601ca	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Ambiguous_taxa	0	0	0	50	0	0
8c14284152260668849dd8b0f955f95a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	hydrothermal vent metagenome	0	0	11	16	0	0
8c503b9a08b45abca26fb4a1f42d06ee	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	uncultured marine bacterium	uncultured marine bacterium	0	0	0	115	0	0
8cc066fa0d601707aaa8faa6e36d42db	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	Ambiguous_taxa	0	0	0	11	0	0
8cdd2f95256c93c7223f6b88ce25a092	Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	Balneola	Balneola bacterium	0	0	0	9	0	0
8d13a21c6fa4455824b63ed8431a8141	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina	Candidatus Actinomarina bacterium	0	0	0	0	310	0
8d2293cedcbd19f9e4028a1593fb88cc	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	Ambiguous_taxa	40	0	0	0	0	0
8e844bfdef6d6c162c70bf887ee10022	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	SAR202 clade bacterium	SAR202 clade bacterium	SAR202 clade bacterium	0	0	5	0	0	0
8f2a9ee4af880c70fa4c1639ab060eb2	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	12	0	0
8f575a1dacdb7a44a5e5f2332d5a4b38	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	uncultured bacterium	uncultured bacterium	0	0	5	0	0	0
90817f9676ccf2ce5e9f57049fc6d6fc	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderiaceae bacterium	Burkholderiaceae bacterium	0	0	0	3	0	0
90fe265b56e41f38fa28a8dbbbfa12f7	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	Ambiguous_taxa	0	0	13	0	0	0
9110c4bc0570a8f5bf9658b76a52b848	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter bacterium	12	0	0	0	0	0
912dc151e3ecdf57069e8103e82ca984	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Prochlorococcus MIT9313 bacterium	0	0	0	175	221	0
9141dfe6b4bf4b85267433f4a0346017	Bacteria	Acidobacteria	Subgroup 6	Subgroup 6 bacterium	Subgroup 6 bacterium	Subgroup 6 bacterium	Subgroup 6 bacterium	0	0	30	0	0	0
918a4f744b7ff4b40b33e4a714fe6e2b	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Persicitalea	uncultured bacterium	6	0	0	0	0	0
91dc4689e28a475d539081a8738997de	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	0	46	0
925f7d728282f2955d338cf26279542a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7 marine group	uncultured bacterium	uncultured bacterium	0	0	0	44	0	0
928b3e01784c03f3c94fac85119ca645	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Ambiguous_taxa	0	0	6	0	0	0
93c203b801413421b085ac9f2d2945d5	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	uncultured	uncultured bacterium	0	4	0	0	0	0
93f178a72eea5198a7d679b5c07cfd6a	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Prochlorococcus MIT9313 bacterium	0	0	0	0	168	0
9502e725b87e0e9c2ee58b624b7f6dd1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	uncultured bacterium	0	0	0	23	0	0
956f8b6b82a2f229a3aa59d2a1401503	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	Ambiguous_taxa	Ambiguous_taxa	0	0	0	0	23	0
95e9d8ababae6de90d45641cde226693	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1 aquatic group	uncultured bacterium	0	0	0	21	0	0
95f8a8222860a176b280b674d607b919	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	0	6	0	0	0	0
96b79955a2e39659dd7cd5811c5aaa53	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4 marine group	Arctic97B-4 marine group bacterium	Arctic97B-4 marine group bacterium	Arctic97B-4 marine group bacterium	0	19	0	0	0	0
96dbb658be07e14c78b584af7916a05c	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Ambiguous_taxa	0	0	0	29	0	0
96fdeab2b972266bc2657f46c218c4eb	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7 marine group	NS7 marine group bacterium	NS7 marine group bacterium	0	0	0	21	0	0
973bbd0c55a6ca9bd2bdaf9f844332b9	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	marine metagenome	marine metagenome	0	0	0	37	0	0
97d59806ef2fe2e6698c6a69349571e5	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderiaceae bacterium	Burkholderiaceae bacterium	9	0	0	0	0	0
98a41f8c8b7a74929b34362e498451c2	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	0	328	0
9916904b32d361eefc50bb4a5169b196	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	SAR202 clade bacterium	SAR202 clade bacterium	SAR202 clade bacterium	0	0	4	0	0	0
99aa8ea7e4b238f3f04572e1d31c295c	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7 marine group	NS7 marine group bacterium	NS7 marine group bacterium	0	0	0	15	0	0
9ae102acc632ebfc6fdf6886ab7c6b28	Bacteria	Planctomycetes	OM190	uncultured Planctomycetaceae bacterium	uncultured Planctomycetaceae bacterium	uncultured Planctomycetaceae bacterium	uncultured Planctomycetaceae bacterium	0	4	0	0	0	0
9b5776f7c4361d35c08b67203af739d5	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium	0	0	0	16	0	0
9b6a7459b2c92cee0abfc36d503488b7	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas bacterium	37	25	0	0	67	0
9ca3d79945d836f56d146fc9d7c66f56	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	cvE6	uncultured bacterium	uncultured bacterium	0	0	0	5	0	0
9cba04c3054aeda77098f8abbe8cf426	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	Ambiguous_taxa	Ambiguous_taxa	0	0	0	22	0	0
9ccb05eebfff149998e3f73bbc0aa9dc	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353 marine group	UBA10353 marine group bacterium	UBA10353 marine group bacterium	UBA10353 marine group bacterium	0	0	0	18	0	0
