# Constructed from biom file							
#OTU ID	1-200-3	1-200-8	1-300-0.22	1-60-3	10-20-0.22	10-20-3	taxonomy
b54cecad18a74b5dcaef6600be8fd80e	0	0	0	9	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured
ca3b031071350eca44100709543693de	0	0	0	7	23	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Parvibaculales; D_4__Parvibaculaceae; D_5__uncultured; Ambiguous_taxa
abd2958adb92efe71e47ff34817cd643	0	0	0	24	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
fe7a3110b846dd14de40c6ee580b876e	0	0	0	25	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade; Ambiguous_taxa
b231b0e4912cda5d5cc81a8c39168778	0	6	0	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
aa6537dbd462149a8d7383c03d45d1d9	0	0	0	29	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I
14244a5ca23d163c729d468f01ccc474	0	0	0	0	18	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ib; Ambiguous_taxa
eb41af02b18dc957ef593cfd11261be5	3	9	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Moraxellaceae; D_5__Enhydrobacter
bd5037ef9a74b74e15194fc07aad17de	0	0	0	0	55	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I
4619fcd8310e7a45edb201c8e18e8b7c	0	0	0	0	5	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella
5576214f5cace09e3f6f10e1c8587887	27	17	9	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Nocardioidaceae; D_5__Nocardioides; Ambiguous_taxa
bf0e44c5ba84a5e9c1666fb5a09766ea	0	0	0	29	94	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group; D_5__unidentified marine bacterioplankton; D_6__unidentified marine bacterioplankton
45ec378d0ab050411282e26d38e6a3a6	0	0	75	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__uncultured thaumarchaeote; D_6__uncultured thaumarchaeote
956f8b6b82a2f229a3aa59d2a1401503	0	0	0	0	23	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__S25-593; Ambiguous_taxa; Ambiguous_taxa
4aa5fba2e49a8248fc51969b664e6c31	55	15	24	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
1f344f9b751898ccc2e28e0593d6f2e9	0	0	0	82	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Actinomarinales; D_4__Actinomarinaceae; D_5__Candidatus Actinomarina
b59b05df20f1c7e1eea316b50ff4bb6b	0	0	0	44	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured
12d5ccc750efc584519f6dc6e8badba0	0	0	0	0	18	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I
f6cbeb5992ec769ac3d414e134f20bda	16	23	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Thalassospiraceae; D_5__Thalassospira; Ambiguous_taxa
ebe485d9b4072059c7bd003dc6500814	0	0	0	0	99	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group; D_5__unidentified marine bacterioplankton; D_6__unidentified marine bacterioplankton
0b06ef7f2b187bcf18d057241c1c1abe	4	14	0	0	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group III; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
d2c8ceb66453a63def7bdf32ddae7267	0	0	0	0	34	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group; D_5__unidentified marine bacterioplankton; D_6__unidentified marine bacterioplankton
413acb769d9d1a100dc3fde5a388f29d	0	0	0	21	8	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Puniceispirillales; D_4__SAR116 clade; D_5__uncultured bacterium; D_6__uncultured bacterium
25e3a20dee4030a0865879789f518147	0	0	0	0	67	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; D_4__Rhodobacteraceae bacterium REDSEA-S29_B10; D_5__Rhodobacteraceae bacterium REDSEA-S29_B10; D_6__Rhodobacteraceae bacterium REDSEA-S29_B10
fe2f4dc3f8727cfcca5c375ab3eb5c75	0	0	45	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
c81a584374c758ddb8f981f384249fbb	0	0	107	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade
e0e74ed78ce9afc65f99e216fd232196	0	0	0	6	0	0	D_0__Bacteria
e093ab744c842bf935aad84e560586ad	0	0	0	11	6	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ib; Ambiguous_taxa
d1a6e36fa27e15661323ab0d43fab8b4	0	0	70	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade
07593ecdf1fba9b480acb31e6af0f89f	0	0	0	16	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae; D_5__Bradyrhizobium; Ambiguous_taxa
48c45e81402b779e627315a9d74a5d6f	0	0	0	50	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade II
48ffcb295861dbb73c356cd26f041a07	0	16	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla3 lineage
b1918240ff0a498e4063e5d739183dfe	0	0	36	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
a78abf60a6edcc0dd6eb8861c03e20f5	3	0	0	43	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
311bfce3b55e75cbc8ed5281f6d5c51b	0	0	0	0	31	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Halieaceae; D_5__OM60(NOR5) clade; Ambiguous_taxa
de688742d7bb0aa194da33a718a38511	0	0	0	0	41	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group; D_5__unidentified marine bacterioplankton; D_6__unidentified marine bacterioplankton
3a8a7409bdc33da14a01ec3e3313b9a7	0	8	0	0	0	0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Staphylococcaceae; D_5__Staphylococcus
4c3685c132f5b6790e4eabef3274a2f7	0	0	20	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Micrococcaceae; D_5__Micrococcus
6fc349c12af9a0b375a698280627ffbe	0	0	0	0	54	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
096cd2237adc50449f8ebb65ca0ffe19	0	0	115	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
21139074b970fa51321ca4bdf151bed3	0	0	225	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; Ambiguous_taxa; Ambiguous_taxa
06118fb2cd2d11122541c8e4e253dd81	0	0	0	0	29	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade II
360867f296aa3990b51c54bc26c89a0d	0	0	0	0	25	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; Ambiguous_taxa; Ambiguous_taxa
ef066b3fcade6a615810d1d8a6ba0c4a	0	0	0	21	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Puniceicoccaceae; D_5__Pelagicoccus; Ambiguous_taxa
2a7fc66495a199799c4d2c08ed747f3c	0	0	0	0	14	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
8a4dd24f793ef5640fe3d3c527f8f08e	26	26	0	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
96b79955a2e39659dd7cd5811c5aaa53	0	19	0	0	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Arctic97B-4 marine group
582278f9172d2bea9566585efc0efaac	0	0	181	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus
37569180595c13dc2818dadf11078581	0	0	0	148	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured; D_6__uncultured Rhodobacteraceae bacterium
f5b418c5df849380c4ac8ab67db32dff	0	0	0	78	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
88fbdc2700d41cb1a981a78cae02d378	5	0	95	0	0	0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__BD2-11 terrestrial group; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
ce0cbc9a27428cd6c5bc53fd4550f256	0	0	44	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
b0117e3d41e8a81b344a78b99c9b0fa4	0	0	0	0	30	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group; D_5__unidentified marine bacterioplankton; D_6__unidentified marine bacterioplankton
694a42c9fe03eae6f8a3919cf7588d81	0	0	0	0	24	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I
c10874639ea8a315cac12a3e01b31b5a	0	0	88	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus
fc71f2d05a6710f7fe7643788d42611b	0	0	0	7	12	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Actinomarinales; D_4__Actinomarinaceae; D_5__Candidatus Actinomarina; Ambiguous_taxa
e65380cdc5e3fb57a3be936961071c39	37	40	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax
b2773bfc2012bf34142dfe432d448b79	15	0	31	0	0	0	D_0__Bacteria; D_1__Nitrospinae; D_2__Nitrospinia; D_3__Nitrospinales; D_4__Nitrospinaceae; D_5__LS-NOB; Ambiguous_taxa
a2cbb8b0ab8b61d19c07fe8efcf32550	7	9	5	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Reyranellales; D_4__Reyranellaceae; D_5__Reyranella; Ambiguous_taxa
f1a2d046e4208ba026f026053e38fb83	0	0	0	78	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
9d9ef244dea95c2350f483ca7a6575ab	0	0	0	6	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42; D_5__uncultured bacterium; D_6__uncultured bacterium
26b516b9c624e29db70b6f00680208ec	0	0	0	0	57	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; D_4__uncultured SAR86 cluster bacterium; D_5__uncultured SAR86 cluster bacterium; D_6__uncultured SAR86 cluster bacterium
21ddfc89c4ff2cf41bd991c7a8f4831f	0	0	0	20	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ib; Ambiguous_taxa
2e36396f2a2cf0a66df12340031af4e9	26	12	18	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__uncultured; Ambiguous_taxa; Ambiguous_taxa
aac2d2f96990cc7c774b1052a4100cba	0	0	0	37	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
7e827fb5b75b230c4e2a620de3977cd7	0	0	29	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade
27519dfda8b463271f576f8bc5200f63	31	0	0	11	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__uncultured SAR324 cluster bacterium; D_5__uncultured SAR324 cluster bacterium; D_6__uncultured SAR324 cluster bacterium
f3f605a3ada5c432cd5304d869631932	0	0	0	0	11	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
73748067baf6a8d8dfd693497d93c01f	0	0	0	34	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured
f71e9da5a813a7c1b787a6897d3869ce	0	0	0	13	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Coxiellales; D_4__Coxiellaceae; D_5__Coxiella; Ambiguous_taxa
5d1eca5eed8bc208c96c46d29f236b48	0	0	0	0	37	0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae
392f23bedb0596d56f855f8637b5f871	42	19	14	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6
a61c7b5b3743e14adec680b9fab0c29b	0	0	0	22	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
e2af6ac1fc374a41f5dd49707e172715	0	0	0	0	48	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
8f2a9ee4af880c70fa4c1639ab060eb2	0	0	0	12	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__KI89A clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
5c8a194e45c3a99fcd8d1a3296d8f1e2	0	0	0	15	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured; Ambiguous_taxa
a4c09d4de3a22ad1e1c34c00b539a718	10	0	88	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
b4f2b6eaa30d6bd075aabf3018752ea6	13	11	0	0	0	0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Melainabacteria; D_3__Obscuribacterales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
e0a4791fb1387e978686b34660b567e4	20	18	16	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Gammaproteobacteria Incertae Sedis; D_4__Unknown Family; D_5__Acidibacter; Ambiguous_taxa
507bde5f0881c173c1e15830f78a2087	0	21	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
59c46f3998718cbfba2f809f1322ec93	24	9	0	2	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__Bdellovibrio
d021ccf12a33784f4c086a451e9668a5	0	6	0	142	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS4 marine group; Ambiguous_taxa
3da276b0f02020460280634bfa26644a	0	0	0	79	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; D_4__uncultured marine archaeon; D_5__uncultured marine archaeon; D_6__uncultured marine archaeon
5d60bed0cd320f0908f52b82ace6070f	0	0	0	9	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__PB19; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
2ddfcd91636853ea427bfd186377cd65	0	7	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade; D_6__uncultured marine bacterium
4eb60c0a5861109f5366788815a00f2f	0	9	12	0	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
625acc495ca69b192d6d3a22940ab977	0	0	0	108	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Microtrichaceae; D_5__Sva0996 marine group; Ambiguous_taxa
798b53de4779d7cf1d35a46fe2128be3	0	0	0	18	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
2625f5e0556b084be1313777d7183606	0	0	0	107	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II
dd3125e97e4adf7da83b3e693f6af891	4	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__S25-593; Ambiguous_taxa; Ambiguous_taxa
d6dc663cbbe3e978ec969ad559cb848d	0	0	0	35	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Arctic97B-4 marine group; D_4__metagenome; D_5__metagenome; D_6__metagenome
c5f57a20c4858f35f19eb54bee578c0d	0	2	43	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
5e81264cb670888e93cb8132d0d03950	0	0	139	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
edf994bde3c1fe6b33c4ca55005da24c	0	0	0	11	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__PB19; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
a95ac75d4f26df7c485c513c4301b5f2	0	0	0	0	45	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group; D_5__unidentified marine bacterioplankton; D_6__unidentified marine bacterioplankton
2b57c198938e7481ac86753a8cfaa087	0	0	0	0	41	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group; D_5__unidentified marine bacterioplankton; D_6__unidentified marine bacterioplankton
a2b73c414910bf63bc8b9b0694dbab7d	34	21	3	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Nitrosococcales; D_4__Methylophagaceae; D_5__Methylophaga
f8b27e0250882c619976b7b292e7f334	0	0	57	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade
bfbe7005884f10fdbe826aebf38c184e	0	0	0	0	7	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Thalassobaculales; D_4__Nisaeaceae; D_5__OM75 clade
2d98fa777fdf85b2ba3c90bf7f35d374	0	0	0	0	8	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Parvibaculales; D_4__PS1 clade; Ambiguous_taxa; Ambiguous_taxa
8d2293cedcbd19f9e4028a1593fb88cc	40	0	0	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Microtrichaceae; D_5__Sva0996 marine group; Ambiguous_taxa
774002d93bc8b2b101753adc59dbd6a3	0	0	97	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; Ambiguous_taxa; Ambiguous_taxa
bd7508359251c493e9fc33e00a30aee0	23	0	0	0	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
f6f5b996c4aa1781adbc8883a21d0a5f	0	0	0	59	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured marine bacterium; D_3__uncultured marine bacterium; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
4864a5d7c12b6b395d68a06bc5bd0854	0	0	0	13	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
6fdd688da33b366b837859cad836462a	0	0	0	90	0	0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Synechococcus CC9902
f953cb4781abf3a98d80fe5b7cf5ac25	0	0	0	0	16	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I
4a06b1cfaa2fd0c388172d9c57329053	0	0	56	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ib; Ambiguous_taxa
a8bd3dcbf75679761856da5a6c74e78f	11	0	0	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Microbacterium
e721e64500348b7a46dcde553e023e59	0	0	124	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; D_6__uncultured archaeon
bdcc40837c394dd8bd139d3215f81cb7	4	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae
d7ed190248946f75e523598e5f3e5572	0	0	0	38	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae
2ec7114c8f390b5c2a6c2b7897a1c73d	30	15	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; D_5__Nitratireductor
973bbd0c55a6ca9bd2bdaf9f844332b9	0	0	0	37	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Puniceispirillales; D_4__SAR116 clade; D_5__marine metagenome; D_6__marine metagenome
f3824e8252ec821a8987a6204904ec5f	26	28	0	5	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__Hyphomonas
bf7679c7fa3c1ac9a2e6876c5cbbe24f	12	10	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Gimesiaceae; D_5__Gimesia; Ambiguous_taxa
00232f374cfc930f3fffbaef0d0c6d80	0	0	9	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__HgCo23; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
4b74fce799c5bfc53d22255757dc8447	0	0	0	0	11	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; D_4__Rhodobacteraceae bacterium REDSEA-S29_B10; D_5__Rhodobacteraceae bacterium REDSEA-S29_B10; D_6__Rhodobacteraceae bacterium REDSEA-S29_B10
d440e0d9cd3b49df925c1394cd60ac65	0	11	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__FS140-16B-02 marine group; Ambiguous_taxa
7f0f996f4c72a45c542d3df0874ad705	6	0	15	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured
84bebb8ac46504f55e1b5f252a5598e1	0	0	71	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
13f83513155132e0e5e0a35a83139522	14	14	0	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Blastocatellales; D_4__Blastocatellaceae; D_5__Blastocatella
